id,box_id,device_type,false_character,hold_for,key_pressed,location,long_pressed_equivalent,name,platform,pressed_after,timestamp,user_id
938,#text-area-1,Computer/Laptop,f,68,t,84,1,Kedar,MacIntel,116,1584257317700,ef70b84c-be3d-434b-9cbe-55a19ce557a0
939,#text-area-1,Computer/Laptop,f,43,t,84,1,Kedar,MacIntel,108,1584257317876,ef70b84c-be3d-434b-9cbe-55a19ce557a0
940,#text-area-1,Computer/Laptop,f,116,e,69,2,Kedar,MacIntel,91,1584257318010,ef70b84c-be3d-434b-9cbe-55a19ce557a0
941,#text-area-1,Computer/Laptop,f,88, ,32,1,Kedar,MacIntel,64,1584257318190,ef70b84c-be3d-434b-9cbe-55a19ce557a0
942,#text-area-1,Computer/Laptop,f,62,n,78,2,Kedar,MacIntel,68,1584257318446,ef70b84c-be3d-434b-9cbe-55a19ce557a0
943,#text-area-1,Computer/Laptop,f,6, ,32,1,Kedar,MacIntel,114,1584257318622,ef70b84c-be3d-434b-9cbe-55a19ce557a0
944,#text-area-1,Computer/Laptop,f,45,h,72,2,Kedar,MacIntel,120,1584257318748,ef70b84c-be3d-434b-9cbe-55a19ce557a0
945,#text-area-1,Computer/Laptop,f,92, ,32,1,Kedar,MacIntel,89,1584257318882,ef70b84c-be3d-434b-9cbe-55a19ce557a0
946,#text-area-1,Computer/Laptop,f,100,a,65,1,Kedar,MacIntel,833,1584257319807,ef70b84c-be3d-434b-9cbe-55a19ce557a0
947,#text-area-1,Computer/Laptop,f,78,l,76,1,Kedar,MacIntel,1,1584257319908,ef70b84c-be3d-434b-9cbe-55a19ce557a0
948,#text-area-1,Computer/Laptop,f,76,p,80,1,Kedar,MacIntel,128,1584257320115,ef70b84c-be3d-434b-9cbe-55a19ce557a0
949,#text-area-1,Computer/Laptop,f,60,h,72,1,Kedar,MacIntel,134,1584257320325,ef70b84c-be3d-434b-9cbe-55a19ce557a0
950,#text-area-1,Computer/Laptop,f,112,a,65,1,Kedar,MacIntel,391,1584257320776,ef70b84c-be3d-434b-9cbe-55a19ce557a0
951,#text-area-1,Computer/Laptop,f,64,b,66,1,Kedar,MacIntel,81,1584257320969,ef70b84c-be3d-434b-9cbe-55a19ce557a0
952,#text-area-1,Computer/Laptop,f,68,e,69,1,Kedar,MacIntel,91,1584257321125,ef70b84c-be3d-434b-9cbe-55a19ce557a0
953,#text-area-1,Computer/Laptop,f,75,t,84,1,Kedar,MacIntel,189,1584257321382,ef70b84c-be3d-434b-9cbe-55a19ce557a0
954,#text-area-1,Computer/Laptop,t,97,/,191,1,Kedar,MacIntel,403,1584257321860,ef70b84c-be3d-434b-9cbe-55a19ce557a0
955,#text-area-1,Computer/Laptop,t,120, ,32,1,Kedar,MacIntel,90,1584257322047,ef70b84c-be3d-434b-9cbe-55a19ce557a0
956,#text-area-1,Computer/Laptop,t,59,Backspace,8,1,Kedar,MacIntel,381,1584257322548,ef70b84c-be3d-434b-9cbe-55a19ce557a0
957,#text-area-1,Computer/Laptop,f,55,Backspace,8,1,Kedar,MacIntel,65,1584257322672,ef70b84c-be3d-434b-9cbe-55a19ce557a0
958,#text-area-1,Computer/Laptop,f,76,.,190,1,Kedar,MacIntel,215,1584257322943,ef70b84c-be3d-434b-9cbe-55a19ce557a0
959,#text-area-1,Computer/Laptop,f,76, ,32,1,Kedar,MacIntel,67,1584257323086,ef70b84c-be3d-434b-9cbe-55a19ce557a0
960,#text-area-1,Computer/Laptop,f,287,Shift,16,2,Kedar,MacIntel,586,1584257323748,ef70b84c-be3d-434b-9cbe-55a19ce557a0
961,#text-area-1,Computer/Laptop,f,75,o,79,1,Kedar,MacIntel,141,1584257324176,ef70b84c-be3d-434b-9cbe-55a19ce557a0
962,#text-area-1,Computer/Laptop,f,75,",",188,1,Kedar,MacIntel,61,1584257324416,ef70b84c-be3d-434b-9cbe-55a19ce557a0
963,#text-area-1,Computer/Laptop,f,107, ,32,1,Kedar,MacIntel,64,1584257324555,ef70b84c-be3d-434b-9cbe-55a19ce557a0
964,#text-area-1,Computer/Laptop,f,79,t,84,1,Kedar,MacIntel,37,1584257324699,ef70b84c-be3d-434b-9cbe-55a19ce557a0
965,#text-area-1,Computer/Laptop,f,66,h,72,2,Kedar,MacIntel,41,1584257324819,ef70b84c-be3d-434b-9cbe-55a19ce557a0
966,#text-area-1,Computer/Laptop,f,35,a,65,1,Kedar,MacIntel,74,1584257324959,ef70b84c-be3d-434b-9cbe-55a19ce557a0
967,#text-area-1,Computer/Laptop,f,51,t,84,1,Kedar,MacIntel,21,1584257325015,ef70b84c-be3d-434b-9cbe-55a19ce557a0
968,#text-area-1,Computer/Laptop,f,83,d,68,1,Kedar,MacIntel,209,1584257325275,ef70b84c-be3d-434b-9cbe-55a19ce557a0
969,#text-area-1,Computer/Laptop,f,64,o,79,1,Kedar,MacIntel,37,1584257325395,ef70b84c-be3d-434b-9cbe-55a19ce557a0
970,#text-area-1,Computer/Laptop,f,56,e,69,1,Kedar,MacIntel,13,1584257325472,ef70b84c-be3d-434b-9cbe-55a19ce557a0
971,#text-area-1,Computer/Laptop,f,72,s,83,1,Kedar,MacIntel,105,1584257325633,ef70b84c-be3d-434b-9cbe-55a19ce557a0
972,#text-area-1,Computer/Laptop,f,73, ,32,1,Kedar,MacIntel,172,1584257325878,ef70b84c-be3d-434b-9cbe-55a19ce557a0
973,#text-area-1,Computer/Laptop,f,48,n,78,1,Kedar,MacIntel,252,1584257326203,ef70b84c-be3d-434b-9cbe-55a19ce557a0
974,#text-area-1,Computer/Laptop,f,55,o,79,1,Kedar,MacIntel,77,1584257326328,ef70b84c-be3d-434b-9cbe-55a19ce557a0
975,#text-area-1,Computer/Laptop,f,90,t,84,2,Kedar,MacIntel,32,1584257326415,ef70b84c-be3d-434b-9cbe-55a19ce557a0
976,#text-area-1,Computer/Laptop,f,64,m,77,1,Kedar,MacIntel,105,1584257326610,ef70b84c-be3d-434b-9cbe-55a19ce557a0
977,#text-area-1,Computer/Laptop,f,79,e,69,1,Kedar,MacIntel,18,1584257326692,ef70b84c-be3d-434b-9cbe-55a19ce557a0
978,#text-area-1,Computer/Laptop,f,100,a,65,1,Kedar,MacIntel,59,1584257326830,ef70b84c-be3d-434b-9cbe-55a19ce557a0
979,#text-area-1,Computer/Laptop,f,55,n,78,1,Kedar,MacIntel,31,1584257326961,ef70b84c-be3d-434b-9cbe-55a19ce557a0
980,#text-area-1,Computer/Laptop,f,120, ,32,1,Kedar,MacIntel,19,1584257327036,ef70b84c-be3d-434b-9cbe-55a19ce557a0
981,#text-area-1,Computer/Laptop,f,67,t,84,1,Kedar,MacIntel,221,1584257327377,ef70b84c-be3d-434b-9cbe-55a19ce557a0
982,#text-area-1,Computer/Laptop,f,58,i,73,2,Kedar,MacIntel,126,1584257327659,ef70b84c-be3d-434b-9cbe-55a19ce557a0
983,#text-area-1,Computer/Laptop,f,75, ,32,1,Kedar,MacIntel,125,1584257327842,ef70b84c-be3d-434b-9cbe-55a19ce557a0
984,#text-area-1,Computer/Laptop,f,94,c,67,1,Kedar,MacIntel,94,1584257328011,ef70b84c-be3d-434b-9cbe-55a19ce557a0
985,#text-area-1,Computer/Laptop,f,107,a,65,1,Kedar,MacIntel,9,1584257328115,ef70b84c-be3d-434b-9cbe-55a19ce557a0
986,#text-area-1,Computer/Laptop,f,48,n,78,1,Kedar,MacIntel,32,1584257328254,ef70b84c-be3d-434b-9cbe-55a19ce557a0
987,#text-area-1,Computer/Laptop,f,85, ,32,1,Kedar,MacIntel,38,1584257328340,ef70b84c-be3d-434b-9cbe-55a19ce557a0
988,#text-area-1,Computer/Laptop,f,43,b,66,1,Kedar,MacIntel,120,1584257328545,ef70b84c-be3d-434b-9cbe-55a19ce557a0
989,#text-area-1,Computer/Laptop,f,82,e,69,1,Kedar,MacIntel,1,1584257328589,ef70b84c-be3d-434b-9cbe-55a19ce557a0
990,#text-area-1,Computer/Laptop,f,108, ,32,1,Kedar,MacIntel,30,1584257328701,ef70b84c-be3d-434b-9cbe-55a19ce557a0
991,#text-area-1,Computer/Laptop,f,83,a,65,1,Kedar,MacIntel,44,1584257328853,ef70b84c-be3d-434b-9cbe-55a19ce557a0
992,#text-area-1,Computer/Laptop,f,84,p,80,1,Kedar,MacIntel,122,1584257329180,ef70b84c-be3d-434b-9cbe-55a19ce557a0
993,#text-area-1,Computer/Laptop,f,83,a,65,1,Kedar,MacIntel,242,1584257329506,ef70b84c-be3d-434b-9cbe-55a19ce557a0
994,#text-area-1,Computer/Laptop,f,108,r,82,1,Kedar,MacIntel,27,1584257329616,ef70b84c-be3d-434b-9cbe-55a19ce557a0
995,#text-area-1,Computer/Laptop,f,111,a,65,1,Kedar,MacIntel,178,1584257329902,ef70b84c-be3d-434b-9cbe-55a19ce557a0
996,#text-area-1,Computer/Laptop,f,68,g,71,1,Kedar,MacIntel,242,1584257330255,ef70b84c-be3d-434b-9cbe-55a19ce557a0
997,#text-area-1,Computer/Laptop,f,80,r,82,1,Kedar,MacIntel,112,1584257330435,ef70b84c-be3d-434b-9cbe-55a19ce557a0
998,#text-area-1,Computer/Laptop,f,111,a,65,1,Kedar,MacIntel,33,1584257330548,ef70b84c-be3d-434b-9cbe-55a19ce557a0
999,#text-area-1,Computer/Laptop,f,76,p,80,1,Kedar,MacIntel,76,1584257330735,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1000,#text-area-1,Computer/Laptop,f,72,h,72,1,Kedar,MacIntel,154,1584257330965,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1001,#text-area-1,Computer/Laptop,f,104, ,32,1,Kedar,MacIntel,64,1584257331101,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1002,#text-area-1,Computer/Laptop,f,79,w,87,1,Kedar,MacIntel,98,1584257331304,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1003,#text-area-1,Computer/Laptop,f,65,i,73,1,Kedar,MacIntel,4,1584257331387,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1004,#text-area-1,Computer/Laptop,f,84,t,84,1,Kedar,MacIntel,55,1584257331507,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1005,#text-area-1,Computer/Laptop,f,64,h,72,1,Kedar,MacIntel,40,1584257331631,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1006,#text-area-1,Computer/Laptop,f,95, ,32,1,Kedar,MacIntel,24,1584257331719,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1007,#text-area-1,Computer/Laptop,f,64,n,78,1,Kedar,MacIntel,42,1584257331856,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1008,#text-area-1,Computer/Laptop,f,78,o,79,1,Kedar,MacIntel,72,1584257331993,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1009,#text-area-1,Computer/Laptop,f,87, ,32,1,Kedar,MacIntel,33,1584257332104,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1010,#text-area-1,Computer/Laptop,f,100,s,83,1,Kedar,MacIntel,111,1584257332302,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1011,#text-area-1,Computer/Laptop,f,90,t,84,2,Kedar,MacIntel,46,1584257332448,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1012,#text-area-1,Computer/Laptop,f,72,r,82,1,Kedar,MacIntel,140,1584257332678,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1013,#text-area-1,Computer/Laptop,f,51,y,89,1,Kedar,MacIntel,85,1584257332835,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1014,#text-area-1,Computer/Laptop,f,92,",",188,1,Kedar,MacIntel,223,1584257333109,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1015,#text-area-1,Computer/Laptop,f,112, ,32,1,Kedar,MacIntel,61,1584257333262,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1016,#text-area-1,Computer/Laptop,f,61,b,66,1,Kedar,MacIntel,397,1584257333771,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1017,#text-area-1,Computer/Laptop,f,71,u,85,1,Kedar,MacIntel,142,1584257333974,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1018,#text-area-1,Computer/Laptop,f,95,t,84,1,Kedar,MacIntel,33,1584257334078,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1019,#text-area-1,Computer/Laptop,f,95, ,32,1,Kedar,MacIntel,23,1584257334196,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1020,#text-area-1,Computer/Laptop,f,71,i,73,1,Kedar,MacIntel,50,1584257334341,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1021,#text-area-1,Computer/Laptop,f,87,t,84,1,Kedar,MacIntel,70,1584257334482,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1022,#text-area-1,Computer/Laptop,f,100, ,32,1,Kedar,MacIntel,59,1584257334630,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1023,#text-area-1,Computer/Laptop,f,99,d,68,1,Kedar,MacIntel,94,1584257334824,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1024,#text-area-1,Computer/Laptop,f,69,o,79,2,Kedar,MacIntel,59,1584257334982,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1025,#text-area-1,Computer/Laptop,f,83,s,83,1,Kedar,MacIntel,169,1584257335221,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1026,#text-area-1,Computer/Laptop,f,100, ,32,1,Kedar,MacIntel,24,1584257335328,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1027,#text-area-1,Computer/Laptop,f,67,m,77,1,Kedar,MacIntel,183,1584257335611,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1028,#text-area-1,Computer/Laptop,f,51,e,69,1,Kedar,MacIntel,38,1584257335716,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1029,#text-area-1,Computer/Laptop,f,103,a,65,1,Kedar,MacIntel,95,1584257335862,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1030,#text-area-1,Computer/Laptop,f,59,n,78,1,Kedar,MacIntel,24,1584257335990,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1031,#text-area-1,Computer/Laptop,f,99, ,32,1,Kedar,MacIntel,42,1584257336092,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1032,#text-area-1,Computer/Laptop,f,83,t,84,1,Kedar,MacIntel,290,1584257336482,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1033,#text-area-1,Computer/Laptop,f,66,h,72,2,Kedar,MacIntel,27,1584257336593,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1034,#text-area-1,Computer/Laptop,f,47,a,65,1,Kedar,MacIntel,62,1584257336721,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1035,#text-area-1,Computer/Laptop,f,16,t,84,1,Kedar,MacIntel,48,1584257336816,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1036,#text-area-1,Computer/Laptop,f,88,e,69,1,Kedar,MacIntel,168,1584257337000,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1037,#text-area-1,Computer/Laptop,f,83,v,86,1,Kedar,MacIntel,93,1584257337181,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1038,#text-area-1,Computer/Laptop,f,136,e,69,2,Kedar,MacIntel,50,1584257337314,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1039,#text-area-1,Computer/Laptop,f,47,y,89,1,Kedar,MacIntel,114,1584257337564,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1040,#text-area-1,Computer/Laptop,f,88, ,32,1,Kedar,MacIntel,12,1584257337623,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1041,#text-area-1,Computer/Laptop,f,83,s,83,1,Kedar,MacIntel,84,1584257337795,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1042,#text-area-1,Computer/Laptop,f,67,i,73,1,Kedar,MacIntel,84,1584257337963,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1043,#text-area-1,Computer/Laptop,f,63,n,78,1,Kedar,MacIntel,104,1584257338134,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1044,#text-area-1,Computer/Laptop,f,67,g,71,1,Kedar,MacIntel,292,1584257338489,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1045,#text-area-1,Computer/Laptop,f,98,l,76,1,Kedar,MacIntel,67,1584257338623,ef70b84c-be3d-434b-9cbe-55a19ce557a0
1046,#text-area-1,Computer/Laptop,f,94,e,69,1,Kedar,MacIntel,13,1584257338734,ef70b84c-be3d-434b-9cbe-55a19ce557a0
