id,box_id,device_type,false_character,hold_for,key_pressed,location,long_pressed_equivalent,name,platform,pressed_after,timestamp,user_id
11667,#text-area-1,Computer/Laptop,t,108,s,83,1,ornelle Fonkoua,MacIntel,125,1585789939705,9a20df4e-6731-4430-9cb2-73c52cbac256
11668,#text-area-1,Computer/Laptop,t,100,e,69,1,ornelle Fonkoua,MacIntel,111,1585789939925,9a20df4e-6731-4430-9cb2-73c52cbac256
11669,#text-area-1,Computer/Laptop,t,133,d,68,2,ornelle Fonkoua,MacIntel,102,1585789940128,9a20df4e-6731-4430-9cb2-73c52cbac256
11670,#text-area-1,Computer/Laptop,t,104,a,65,1,ornelle Fonkoua,MacIntel,173,1585789940434,9a20df4e-6731-4430-9cb2-73c52cbac256
11671,#text-area-1,Computer/Laptop,t,107,s,83,1,ornelle Fonkoua,MacIntel,131,1585789940669,9a20df4e-6731-4430-9cb2-73c52cbac256
11672,#text-area-1,Computer/Laptop,t,79,j,74,1,ornelle Fonkoua,MacIntel,0,1585789930189,9a20df4e-6731-4430-9cb2-73c52cbac256
11673,#text-area-1,Computer/Laptop,f,81,Backspace,8,1,ornelle Fonkoua,MacIntel,674,1585789930942,9a20df4e-6731-4430-9cb2-73c52cbac256
11674,#text-area-1,Computer/Laptop,t,36,e,69,1,ornelle Fonkoua,MacIntel,4992,1585789936015,9a20df4e-6731-4430-9cb2-73c52cbac256
11675,#text-area-1,Computer/Laptop,t,101,i,73,1,ornelle Fonkoua,MacIntel,7,1585789936058,9a20df4e-6731-4430-9cb2-73c52cbac256
11676,#text-area-1,Computer/Laptop,t,91,m,77,1,ornelle Fonkoua,MacIntel,98,1585789936257,9a20df4e-6731-4430-9cb2-73c52cbac256
11677,#text-area-1,Computer/Laptop,t,83,Backspace,8,1,ornelle Fonkoua,MacIntel,311,1585789936659,9a20df4e-6731-4430-9cb2-73c52cbac256
11678,#text-area-1,Computer/Laptop,t,65,Backspace,8,1,ornelle Fonkoua,MacIntel,95,1585789936837,9a20df4e-6731-4430-9cb2-73c52cbac256
11679,#text-area-1,Computer/Laptop,f,80,Backspace,8,1,ornelle Fonkoua,MacIntel,96,1585789936998,9a20df4e-6731-4430-9cb2-73c52cbac256
11680,#text-area-1,Computer/Laptop,t,69,i,73,1,ornelle Fonkoua,MacIntel,217,1585789937295,9a20df4e-6731-4430-9cb2-73c52cbac256
11681,#text-area-1,Computer/Laptop,t,76,m,77,1,ornelle Fonkoua,MacIntel,117,1585789937481,9a20df4e-6731-4430-9cb2-73c52cbac256
11682,#text-area-1,Computer/Laptop,t,79,j,74,1,ornelle Fonkoua,MacIntel,0,1585789930189,9a20df4e-6731-4430-9cb2-73c52cbac256
11683,#text-area-1,Computer/Laptop,f,81,Backspace,8,1,ornelle Fonkoua,MacIntel,674,1585789930942,9a20df4e-6731-4430-9cb2-73c52cbac256
11684,#text-area-1,Computer/Laptop,t,36,e,69,1,ornelle Fonkoua,MacIntel,4992,1585789936015,9a20df4e-6731-4430-9cb2-73c52cbac256
11685,#text-area-1,Computer/Laptop,t,101,i,73,1,ornelle Fonkoua,MacIntel,7,1585789936058,9a20df4e-6731-4430-9cb2-73c52cbac256
11686,#text-area-1,Computer/Laptop,t,91,m,77,1,ornelle Fonkoua,MacIntel,98,1585789936257,9a20df4e-6731-4430-9cb2-73c52cbac256
11687,#text-area-1,Computer/Laptop,t,83,Backspace,8,1,ornelle Fonkoua,MacIntel,311,1585789936659,9a20df4e-6731-4430-9cb2-73c52cbac256
11688,#text-area-1,Computer/Laptop,t,65,Backspace,8,1,ornelle Fonkoua,MacIntel,95,1585789936837,9a20df4e-6731-4430-9cb2-73c52cbac256
11689,#text-area-1,Computer/Laptop,f,80,Backspace,8,1,ornelle Fonkoua,MacIntel,96,1585789936998,9a20df4e-6731-4430-9cb2-73c52cbac256
11690,#text-area-1,Computer/Laptop,t,69,i,73,1,ornelle Fonkoua,MacIntel,217,1585789937295,9a20df4e-6731-4430-9cb2-73c52cbac256
11691,#text-area-1,Computer/Laptop,t,76,m,77,1,ornelle Fonkoua,MacIntel,117,1585789937481,9a20df4e-6731-4430-9cb2-73c52cbac256
11692,#text-area-1,Computer/Laptop,t,99, ,32,1,ornelle Fonkoua,MacIntel,64,1585789937626,9a20df4e-6731-4430-9cb2-73c52cbac256
11693,#text-area-1,Computer/Laptop,t,153,c,67,2,ornelle Fonkoua,MacIntel,357,1585789938082,9a20df4e-6731-4430-9cb2-73c52cbac256
11694,#text-area-1,Computer/Laptop,t,78,n,78,1,ornelle Fonkoua,MacIntel,99,1585789938334,9a20df4e-6731-4430-9cb2-73c52cbac256
11695,#text-area-1,Computer/Laptop,t,85,f,70,1,ornelle Fonkoua,MacIntel,963,1585789939375,9a20df4e-6731-4430-9cb2-73c52cbac256
11696,#text-area-1,Computer/Laptop,t,74,u,85,1,ornelle Fonkoua,MacIntel,46,1585789939506,9a20df4e-6731-4430-9cb2-73c52cbac256
11697,#text-area-1,Computer/Laptop,t,108,s,83,1,ornelle Fonkoua,MacIntel,125,1585789939705,9a20df4e-6731-4430-9cb2-73c52cbac256
11698,#text-area-1,Computer/Laptop,t,100,e,69,1,ornelle Fonkoua,MacIntel,111,1585789939925,9a20df4e-6731-4430-9cb2-73c52cbac256
11699,#text-area-1,Computer/Laptop,t,133,d,68,2,ornelle Fonkoua,MacIntel,102,1585789940128,9a20df4e-6731-4430-9cb2-73c52cbac256
11700,#text-area-1,Computer/Laptop,t,104,a,65,1,ornelle Fonkoua,MacIntel,173,1585789940434,9a20df4e-6731-4430-9cb2-73c52cbac256
11701,#text-area-1,Computer/Laptop,t,107,s,83,1,ornelle Fonkoua,MacIntel,131,1585789940669,9a20df4e-6731-4430-9cb2-73c52cbac256
11702,#text-area-1,Computer/Laptop,t,64, ,32,1,ornelle Fonkoua,MacIntel,25,1585789940802,9a20df4e-6731-4430-9cb2-73c52cbac256
11703,#text-area-1,Computer/Laptop,t,150,w,87,2,ornelle Fonkoua,MacIntel,273,1585789941139,9a20df4e-6731-4430-9cb2-73c52cbac256
11704,#text-area-1,Computer/Laptop,t,208,a,65,2,ornelle Fonkoua,MacIntel,179,1585789941468,9a20df4e-6731-4430-9cb2-73c52cbac256
11705,#text-area-1,Computer/Laptop,t,97, ,32,1,ornelle Fonkoua,MacIntel,89,1585789941765,9a20df4e-6731-4430-9cb2-73c52cbac256
11706,#text-area-1,Computer/Laptop,t,103,t,84,1,ornelle Fonkoua,MacIntel,119,1585789941981,9a20df4e-6731-4430-9cb2-73c52cbac256
11707,#text-area-1,Computer/Laptop,t,84,o,79,1,ornelle Fonkoua,MacIntel,217,1585789942301,9a20df4e-6731-4430-9cb2-73c52cbac256
11708,#text-area-1,Computer/Laptop,t,85, ,32,1,ornelle Fonkoua,MacIntel,116,1585789942501,9a20df4e-6731-4430-9cb2-73c52cbac256
11709,#text-area-1,Computer/Laptop,t,96,d,68,1,ornelle Fonkoua,MacIntel,767,1585789943353,9a20df4e-6731-4430-9cb2-73c52cbac256
11710,#text-area-1,Computer/Laptop,t,99,o,79,1,ornelle Fonkoua,MacIntel,253,1585789943702,9a20df4e-6731-4430-9cb2-73c52cbac256
11711,#text-area-1,Computer/Laptop,t,106, ,32,1,ornelle Fonkoua,MacIntel,115,1585789943916,9a20df4e-6731-4430-9cb2-73c52cbac256
11712,#text-area-2,Computer/Laptop,t,88,o,79,1,ornelle Fonkoua,MacIntel,0,1585789995040,9a20df4e-6731-4430-9cb2-73c52cbac256
11713,#text-area-2,Computer/Laptop,t,85,n,78,1,ornelle Fonkoua,MacIntel,67,1585789995195,9a20df4e-6731-4430-9cb2-73c52cbac256
11714,#text-area-2,Computer/Laptop,t,111,e,69,1,ornelle Fonkoua,MacIntel,30,1585789995310,9a20df4e-6731-4430-9cb2-73c52cbac256
11715,#text-area-2,Computer/Laptop,t,80, ,32,1,ornelle Fonkoua,MacIntel,482,1585789995903,9a20df4e-6731-4430-9cb2-73c52cbac256
11716,#text-area-2,Computer/Laptop,t,207,d,68,2,ornelle Fonkoua,MacIntel,110,1585789996093,9a20df4e-6731-4430-9cb2-73c52cbac256
11717,#text-area-2,Computer/Laptop,t,91,t,84,1,ornelle Fonkoua,MacIntel,239,1585789996539,9a20df4e-6731-4430-9cb2-73c52cbac256
11718,#text-area-2,Computer/Laptop,t,80,Backspace,8,1,ornelle Fonkoua,MacIntel,224,1585789996854,9a20df4e-6731-4430-9cb2-73c52cbac256
11719,#text-area-2,Computer/Laptop,t,112,y,89,1,ornelle Fonkoua,MacIntel,246,1585789997180,9a20df4e-6731-4430-9cb2-73c52cbac256
11720,#text-area-2,Computer/Laptop,t,113,",",188,1,ornelle Fonkoua,MacIntel,181,1585789997473,9a20df4e-6731-4430-9cb2-73c52cbac256
11721,#text-area-2,Computer/Laptop,t,75, ,32,1,ornelle Fonkoua,MacIntel,109,1585789997695,9a20df4e-6731-4430-9cb2-73c52cbac256
11722,#text-area-2,Computer/Laptop,t,136,a,65,1,ornelle Fonkoua,MacIntel,91,1585789997862,9a20df4e-6731-4430-9cb2-73c52cbac256
11723,#text-area-2,Computer/Laptop,t,64, ,32,1,ornelle Fonkoua,MacIntel,56,1585789998054,9a20df4e-6731-4430-9cb2-73c52cbac256
11724,#text-area-2,Computer/Laptop,t,108,z,90,1,ornelle Fonkoua,MacIntel,675,1585789998793,9a20df4e-6731-4430-9cb2-73c52cbac256
11725,#text-area-2,Computer/Laptop,t,103,e,69,1,ornelle Fonkoua,MacIntel,171,1585789999072,9a20df4e-6731-4430-9cb2-73c52cbac256
11726,#text-area-2,Computer/Laptop,t,89,b,66,1,ornelle Fonkoua,MacIntel,2,1585789999177,9a20df4e-6731-4430-9cb2-73c52cbac256
11727,#text-area-2,Computer/Laptop,t,85,r,82,1,ornelle Fonkoua,MacIntel,165,1585789999431,9a20df4e-6731-4430-9cb2-73c52cbac256
11728,#text-area-2,Computer/Laptop,t,144,a,65,1,ornelle Fonkoua,MacIntel,226,1585789999742,9a20df4e-6731-4430-9cb2-73c52cbac256
11729,#text-area-2,Computer/Laptop,t,81, ,32,1,ornelle Fonkoua,MacIntel,25,1585789999911,9a20df4e-6731-4430-9cb2-73c52cbac256
11730,#text-area-2,Computer/Laptop,t,160,a,65,2,ornelle Fonkoua,MacIntel,664,1585790000656,9a20df4e-6731-4430-9cb2-73c52cbac256
11731,#text-area-2,Computer/Laptop,t,96,y,89,1,ornelle Fonkoua,MacIntel,804,1585790001620,9a20df4e-6731-4430-9cb2-73c52cbac256
11732,#text-area-2,Computer/Laptop,t,89,Backspace,8,1,ornelle Fonkoua,MacIntel,431,1585790002148,9a20df4e-6731-4430-9cb2-73c52cbac256
11733,#text-area-2,Computer/Laptop,t,144,x,88,1,ornelle Fonkoua,MacIntel,712,1585790002949,9a20df4e-6731-4430-9cb2-73c52cbac256
11734,#text-area-2,Computer/Laptop,t,87,y,89,1,ornelle Fonkoua,MacIntel,20,1585790003113,9a20df4e-6731-4430-9cb2-73c52cbac256
11735,#text-area-2,Computer/Laptop,t,119,l,76,1,ornelle Fonkoua,MacIntel,300,1585790003500,9a20df4e-6731-4430-9cb2-73c52cbac256
11736,#text-area-2,Computer/Laptop,t,82,o,79,1,ornelle Fonkoua,MacIntel,102,1585790003721,9a20df4e-6731-4430-9cb2-73c52cbac256
11737,#text-area-2,Computer/Laptop,t,105,p,80,1,ornelle Fonkoua,MacIntel,1296,1585790005099,9a20df4e-6731-4430-9cb2-73c52cbac256
11738,#text-area-2,Computer/Laptop,t,68,h,72,1,ornelle Fonkoua,MacIntel,135,1585790005339,9a20df4e-6731-4430-9cb2-73c52cbac256
11739,#text-area-2,Computer/Laptop,t,83,o,79,1,ornelle Fonkoua,MacIntel,83,1585790005490,9a20df4e-6731-4430-9cb2-73c52cbac256
11740,#text-area-2,Computer/Laptop,t,86,n,78,1,ornelle Fonkoua,MacIntel,31,1585790005604,9a20df4e-6731-4430-9cb2-73c52cbac256
11741,#text-area-2,Computer/Laptop,t,125,e,69,2,ornelle Fonkoua,MacIntel,31,1585790005721,9a20df4e-6731-4430-9cb2-73c52cbac256
11742,#text-area-2,Computer/Laptop,t,52,o,79,1,ornelle Fonkoua,MacIntel,422,1585790006269,9a20df4e-6731-4430-9cb2-73c52cbac256
11743,#text-area-2,Computer/Laptop,t,75,n,78,1,ornelle Fonkoua,MacIntel,83,1585790006404,9a20df4e-6731-4430-9cb2-73c52cbac256
11744,#text-area-2,Computer/Laptop,t,100, ,32,1,ornelle Fonkoua,MacIntel,63,1585790006542,9a20df4e-6731-4430-9cb2-73c52cbac256
11745,#text-area-2,Computer/Laptop,t,96,t,84,2,ornelle Fonkoua,MacIntel,60,1585790006702,9a20df4e-6731-4430-9cb2-73c52cbac256
11746,#text-area-2,Computer/Laptop,t,95,i,73,1,ornelle Fonkoua,MacIntel,167,1585790006965,9a20df4e-6731-4430-9cb2-73c52cbac256
11747,#text-area-2,Computer/Laptop,t,104,s,83,1,ornelle Fonkoua,MacIntel,80,1585790007140,9a20df4e-6731-4430-9cb2-73c52cbac256
11748,#text-area-2,Computer/Laptop,t,82,Backspace,8,1,ornelle Fonkoua,MacIntel,328,1585790007572,9a20df4e-6731-4430-9cb2-73c52cbac256
11749,#text-area-2,Computer/Laptop,t,79,Backspace,8,1,ornelle Fonkoua,MacIntel,51,1585790007705,9a20df4e-6731-4430-9cb2-73c52cbac256
11750,#text-area-2,Computer/Laptop,t,71,e,69,1,ornelle Fonkoua,MacIntel,49,1585790007833,9a20df4e-6731-4430-9cb2-73c52cbac256
11751,#text-area-2,Computer/Laptop,t,86, ,32,1,ornelle Fonkoua,MacIntel,128,1585790008032,9a20df4e-6731-4430-9cb2-73c52cbac256
11752,#text-area-2,Computer/Laptop,t,68,s,83,1,ornelle Fonkoua,MacIntel,372,1585790008490,9a20df4e-6731-4430-9cb2-73c52cbac256
11753,#text-area-2,Computer/Laptop,t,57,i,73,1,ornelle Fonkoua,MacIntel,397,1585790008955,9a20df4e-6731-4430-9cb2-73c52cbac256
11754,#text-area-2,Computer/Laptop,t,39,d,68,1,ornelle Fonkoua,MacIntel,274,1585790009286,9a20df4e-6731-4430-9cb2-73c52cbac256
11755,#text-area-2,Computer/Laptop,t,108,e,69,1,ornelle Fonkoua,MacIntel,327,1585790009652,9a20df4e-6731-4430-9cb2-73c52cbac256
11756,#text-area-2,Computer/Laptop,t,89, ,32,1,ornelle Fonkoua,MacIntel,303,1585790010063,9a20df4e-6731-4430-9cb2-73c52cbac256
11757,#text-area-2,Computer/Laptop,t,66,Backspace,8,1,ornelle Fonkoua,MacIntel,860,1585790011012,9a20df4e-6731-4430-9cb2-73c52cbac256
11758,#text-area-2,Computer/Laptop,t,180,w,87,1,ornelle Fonkoua,MacIntel,311,1585790011389,9a20df4e-6731-4430-9cb2-73c52cbac256
11759,#text-area-2,Computer/Laptop,t,140,a,65,1,ornelle Fonkoua,MacIntel,107,1585790011676,9a20df4e-6731-4430-9cb2-73c52cbac256
11760,#text-area-2,Computer/Laptop,t,92,l,76,1,ornelle Fonkoua,MacIntel,3,1585790011819,9a20df4e-6731-4430-9cb2-73c52cbac256
11761,#text-area-2,Computer/Laptop,t,74,k,75,1,ornelle Fonkoua,MacIntel,98,1585790012009,9a20df4e-6731-4430-9cb2-73c52cbac256
11762,#text-area-2,Computer/Laptop,t,71, ,32,1,ornelle Fonkoua,MacIntel,146,1585790012230,9a20df4e-6731-4430-9cb2-73c52cbac256
11763,#text-area-2,Computer/Laptop,t,52,Backspace,8,1,ornelle Fonkoua,MacIntel,280,1585790012581,9a20df4e-6731-4430-9cb2-73c52cbac256
11764,#text-area-2,Computer/Laptop,t,125,.,190,1,ornelle Fonkoua,MacIntel,150,1585790012783,9a20df4e-6731-4430-9cb2-73c52cbac256
11765,#text-area-2,Computer/Laptop,t,86, ,32,1,ornelle Fonkoua,MacIntel,120,1585790013028,9a20df4e-6731-4430-9cb2-73c52cbac256
11766,#text-area-2,Computer/Laptop,t,169,H,72,2,ornelle Fonkoua,MacIntel,290,1585790013404,9a20df4e-6731-4430-9cb2-73c52cbac256
11767,#text-area-2,Computer/Laptop,t,136,e,69,1,ornelle Fonkoua,MacIntel,170,1585790013743,9a20df4e-6731-4430-9cb2-73c52cbac256
11768,#text-area-2,Computer/Laptop,t,92, ,32,1,ornelle Fonkoua,MacIntel,50,1585790013929,9a20df4e-6731-4430-9cb2-73c52cbac256
11769,#text-area-2,Computer/Laptop,t,129,a,65,2,ornelle Fonkoua,MacIntel,397,1585790014418,9a20df4e-6731-4430-9cb2-73c52cbac256
11770,#text-area-2,Computer/Laptop,t,84,i,73,1,ornelle Fonkoua,MacIntel,152,1585790014699,9a20df4e-6731-4430-9cb2-73c52cbac256
11771,#text-area-2,Computer/Laptop,t,199,k,75,2,ornelle Fonkoua,MacIntel,278,1585790015061,9a20df4e-6731-4430-9cb2-73c52cbac256
11772,#text-area-2,Computer/Laptop,t,53,y,89,1,ornelle Fonkoua,MacIntel,187,1585790015448,9a20df4e-6731-4430-9cb2-73c52cbac256
11773,#text-area-2,Computer/Laptop,t,107,l,76,1,ornelle Fonkoua,MacIntel,221,1585790015722,9a20df4e-6731-4430-9cb2-73c52cbac256
11774,#text-area-2,Computer/Laptop,t,77,y,89,1,ornelle Fonkoua,MacIntel,257,1585790016086,9a20df4e-6731-4430-9cb2-73c52cbac256
11775,#text-area-2,Computer/Laptop,t,68,Backspace,8,1,ornelle Fonkoua,MacIntel,563,1585790016726,9a20df4e-6731-4430-9cb2-73c52cbac256
11776,#text-area-2,Computer/Laptop,t,65,Backspace,8,1,ornelle Fonkoua,MacIntel,86,1585790016880,9a20df4e-6731-4430-9cb2-73c52cbac256
11777,#text-area-2,Computer/Laptop,t,79,Backspace,8,1,ornelle Fonkoua,MacIntel,88,1585790017033,9a20df4e-6731-4430-9cb2-73c52cbac256
11778,#text-area-2,Computer/Laptop,t,66,Backspace,8,1,ornelle Fonkoua,MacIntel,80,1585790017192,9a20df4e-6731-4430-9cb2-73c52cbac256
11779,#text-area-2,Computer/Laptop,t,68,Backspace,8,1,ornelle Fonkoua,MacIntel,108,1585790017366,9a20df4e-6731-4430-9cb2-73c52cbac256
11780,#text-area-2,Computer/Laptop,t,69,Backspace,8,1,ornelle Fonkoua,MacIntel,92,1585790017526,9a20df4e-6731-4430-9cb2-73c52cbac256
11781,#text-area-2,Computer/Laptop,t,63,Backspace,8,1,ornelle Fonkoua,MacIntel,109,1585790017704,9a20df4e-6731-4430-9cb2-73c52cbac256
11782,#text-area-2,Computer/Laptop,t,73,Backspace,8,1,ornelle Fonkoua,MacIntel,265,1585790018033,9a20df4e-6731-4430-9cb2-73c52cbac256
11783,#text-area-2,Computer/Laptop,t,99,q,81,1,ornelle Fonkoua,MacIntel,111,1585790018217,9a20df4e-6731-4430-9cb2-73c52cbac256
11784,#text-area-2,Computer/Laptop,t,57,u,85,1,ornelle Fonkoua,MacIntel,109,1585790018425,9a20df4e-6731-4430-9cb2-73c52cbac256
11785,#text-area-2,Computer/Laptop,t,156,i,73,1,ornelle Fonkoua,MacIntel,184,1585790018666,9a20df4e-6731-4430-9cb2-73c52cbac256
11786,#text-area-2,Computer/Laptop,t,100,c,67,1,ornelle Fonkoua,MacIntel,8,1585790018830,9a20df4e-6731-4430-9cb2-73c52cbac256
11787,#text-area-2,Computer/Laptop,t,115,k,75,1,ornelle Fonkoua,MacIntel,18,1585790018948,9a20df4e-6731-4430-9cb2-73c52cbac256
11788,#text-area-2,Computer/Laptop,t,119,l,76,1,ornelle Fonkoua,MacIntel,431,1585790019494,9a20df4e-6731-4430-9cb2-73c52cbac256
11789,#text-area-2,Computer/Laptop,t,81,y,89,1,ornelle Fonkoua,MacIntel,190,1585790019804,9a20df4e-6731-4430-9cb2-73c52cbac256
11790,#text-area-2,Computer/Laptop,t,75, ,32,1,ornelle Fonkoua,MacIntel,101,1585790019986,9a20df4e-6731-4430-9cb2-73c52cbac256
11791,#text-area-2,Computer/Laptop,t,156,r,82,2,ornelle Fonkoua,MacIntel,175,1585790020236,9a20df4e-6731-4430-9cb2-73c52cbac256
11792,#text-area-2,Computer/Laptop,t,33,a,65,1,ornelle Fonkoua,MacIntel,99,1585790020492,9a20df4e-6731-4430-9cb2-73c52cbac256
11793,#text-area-2,Computer/Laptop,t,55,d,68,1,ornelle Fonkoua,MacIntel,173,1585790020698,9a20df4e-6731-4430-9cb2-73c52cbac256
11794,#text-area-2,Computer/Laptop,t,80,Backspace,8,1,ornelle Fonkoua,MacIntel,263,1585790021016,9a20df4e-6731-4430-9cb2-73c52cbac256
11795,#text-area-2,Computer/Laptop,t,116,",",188,1,ornelle Fonkoua,MacIntel,162,1585790021258,9a20df4e-6731-4430-9cb2-73c52cbac256
11796,#text-area-2,Computer/Laptop,t,92, ,32,1,ornelle Fonkoua,MacIntel,82,1585790021456,9a20df4e-6731-4430-9cb2-73c52cbac256
11797,#text-area-2,Computer/Laptop,t,76,Backspace,8,1,ornelle Fonkoua,MacIntel,300,1585790021848,9a20df4e-6731-4430-9cb2-73c52cbac256
11798,#text-area-2,Computer/Laptop,t,59,Backspace,8,1,ornelle Fonkoua,MacIntel,79,1585790022003,9a20df4e-6731-4430-9cb2-73c52cbac256
11799,#text-area-2,Computer/Laptop,t,94, ,32,1,ornelle Fonkoua,MacIntel,144,1585790022206,9a20df4e-6731-4430-9cb2-73c52cbac256
11800,#text-area-2,Computer/Laptop,t,84,o,79,1,ornelle Fonkoua,MacIntel,104,1585790022404,9a20df4e-6731-4430-9cb2-73c52cbac256
11801,#text-area-2,Computer/Laptop,t,139,v,86,1,ornelle Fonkoua,MacIntel,129,1585790022617,9a20df4e-6731-4430-9cb2-73c52cbac256
11802,#text-area-2,Computer/Laptop,t,178,e,69,1,ornelle Fonkoua,MacIntel,99,1585790022857,9a20df4e-6731-4430-9cb2-73c52cbac256
11803,#text-area-2,Computer/Laptop,t,127,r,82,1,ornelle Fonkoua,MacIntel,21,1585790023056,9a20df4e-6731-4430-9cb2-73c52cbac256
11804,#text-area-2,Computer/Laptop,t,100,",",188,1,ornelle Fonkoua,MacIntel,1,1585790023184,9a20df4e-6731-4430-9cb2-73c52cbac256
11805,#text-area-2,Computer/Laptop,t,77, ,32,1,ornelle Fonkoua,MacIntel,88,1585790023372,9a20df4e-6731-4430-9cb2-73c52cbac256
11806,#text-area-2,Computer/Laptop,t,135,a,65,1,ornelle Fonkoua,MacIntel,167,1585790023616,9a20df4e-6731-4430-9cb2-73c52cbac256
11807,#text-area-2,Computer/Laptop,t,73,Backspace,8,1,ornelle Fonkoua,MacIntel,306,1585790024057,9a20df4e-6731-4430-9cb2-73c52cbac256
11808,#text-area-2,Computer/Laptop,t,101,p,80,1,ornelle Fonkoua,MacIntel,117,1585790024247,9a20df4e-6731-4430-9cb2-73c52cbac256
11809,#text-area-2,Computer/Laptop,t,101,i,73,1,ornelle Fonkoua,MacIntel,170,1585790024518,9a20df4e-6731-4430-9cb2-73c52cbac256
11810,#text-area-2,Computer/Laptop,t,122,c,67,2,ornelle Fonkoua,MacIntel,47,1585790024666,9a20df4e-6731-4430-9cb2-73c52cbac256
11811,#text-area-2,Computer/Laptop,t,122,e,69,1,ornelle Fonkoua,MacIntel,229,1585790025017,9a20df4e-6731-4430-9cb2-73c52cbac256
11812,#text-area-2,Computer/Laptop,t,101,d,68,1,ornelle Fonkoua,MacIntel,125,1585790025265,9a20df4e-6731-4430-9cb2-73c52cbac256
11813,#text-area-2,Computer/Laptop,t,54, ,32,1,ornelle Fonkoua,MacIntel,9,1585790025375,9a20df4e-6731-4430-9cb2-73c52cbac256
11814,#text-area-2,Computer/Laptop,t,65,i,73,1,ornelle Fonkoua,MacIntel,91,1585790025520,9a20df4e-6731-4430-9cb2-73c52cbac256
11815,#text-area-2,Computer/Laptop,t,107,t,84,1,ornelle Fonkoua,MacIntel,35,1585790025620,9a20df4e-6731-4430-9cb2-73c52cbac256
11816,#text-area-2,Computer/Laptop,t,80, ,32,1,ornelle Fonkoua,MacIntel,15,1585790025742,9a20df4e-6731-4430-9cb2-73c52cbac256
11817,#text-area-2,Computer/Laptop,t,93,u,85,1,ornelle Fonkoua,MacIntel,229,1585790026051,9a20df4e-6731-4430-9cb2-73c52cbac256
11818,#text-area-2,Computer/Laptop,t,61,o,79,2,ornelle Fonkoua,MacIntel,396,1585790026540,9a20df4e-6731-4430-9cb2-73c52cbac256
11819,#text-area-2,Computer/Laptop,t,81,Backspace,8,1,ornelle Fonkoua,MacIntel,448,1585790027049,9a20df4e-6731-4430-9cb2-73c52cbac256
11820,#text-area-2,Computer/Laptop,t,85,Backspace,8,1,ornelle Fonkoua,MacIntel,66,1585790027196,9a20df4e-6731-4430-9cb2-73c52cbac256
11821,#text-area-2,Computer/Laptop,t,70,p,80,1,ornelle Fonkoua,MacIntel,63,1585790027344,9a20df4e-6731-4430-9cb2-73c52cbac256
11822,#text-area-2,Computer/Laptop,t,120,",",188,1,ornelle Fonkoua,MacIntel,295,1585790027710,9a20df4e-6731-4430-9cb2-73c52cbac256
11823,#text-area-2,Computer/Laptop,t,80, ,32,1,ornelle Fonkoua,MacIntel,108,1585790027938,9a20df4e-6731-4430-9cb2-73c52cbac256
